driverStandingsId,raceId,driverId,points,position,positionText,wins,fileName
53476,641,197,0.0,33,33,0,driver_standings.csv
53475,641,305,3.0,17,17,0,driver_standings.csv
53474,641,182,0.0,38,38,0,driver_standings.csv
53473,641,337,0.0,28,28,0,driver_standings.csv
53472,641,350,0.0,29,29,0,driver_standings.csv
53471,641,262,0.0,23,23,0,driver_standings.csv
53470,641,329,0.0,34,34,0,driver_standings.csv
53469,641,321,0.0,41,41,0,driver_standings.csv
53468,641,330,0.0,27,27,0,driver_standings.csv
53467,641,349,0.0,36,36,0,driver_standings.csv
53466,641,348,0.0,31,31,0,driver_standings.csv
53465,641,338,0.0,45,45,0,driver_standings.csv
53464,641,298,0.0,25,25,0,driver_standings.csv
53463,641,342,0.0,35,35,0,driver_standings.csv
53462,641,314,5.0,14,14,0,driver_standings.csv
53461,641,306,1.0,22,22,0,driver_standings.csv
53460,641,339,0.0,37,37,0,driver_standings.csv
53459,641,347,0.0,26,26,0,driver_standings.csv
53458,641,320,9.0,9,9,1,driver_standings.csv
53457,641,334,0.0,44,44,0,driver_standings.csv
53456,641,340,0.0,42,42,0,driver_standings.csv
53455,641,346,13.0,6,6,1,driver_standings.csv
53454,641,293,0.0,40,40,0,driver_standings.csv
53453,641,345,9.0,10,10,0,driver_standings.csv
53452,641,307,2.0,20,20,0,driver_standings.csv
53451,641,327,17.0,4,4,0,driver_standings.csv
53450,641,341,3.0,18,18,0,driver_standings.csv
53449,641,224,16.0,5,5,0,driver_standings.csv
53448,641,333,0.0,30,30,0,driver_standings.csv
53447,641,243,3.0,19,19,0,driver_standings.csv
53446,641,280,4.0,16,16,0,driver_standings.csv
53445,641,238,29.0,2,2,0,driver_standings.csv
53444,641,289,2.0,21,21,0,driver_standings.csv
53443,641,235,19.0,3,3,1,driver_standings.csv
53442,641,312,0.0,24,24,0,driver_standings.csv
53441,641,304,9.0,13,13,0,driver_standings.csv
53440,641,278,9.0,11,11,0,driver_standings.csv
53439,641,317,9.0,12,12,0,driver_standings.csv
53438,641,223,12.0,8,8,0,driver_standings.csv
53437,641,328,60.0,1,1,6,driver_standings.csv
53436,641,207,12.0,7,7,1,driver_standings.csv
53531,642,309,0.0,50,50,0,driver_standings.csv
53530,642,344,0.0,49,49,0,driver_standings.csv
53529,642,355,0.0,33,33,0,driver_standings.csv
53528,642,322,0.0,27,27,0,driver_standings.csv
53527,642,354,0.0,48,48,0,driver_standings.csv
53526,642,353,0.0,41,41,0,driver_standings.csv
53525,642,352,0.0,34,34,0,driver_standings.csv
53524,642,288,4.0,16,16,0,driver_standings.csv
53523,642,351,0.0,45,45,0,driver_standings.csv
53522,642,197,0.0,35,35,0,driver_standings.csv
53521,642,305,3.0,18,18,0,driver_standings.csv
53520,642,182,0.0,40,40,0,driver_standings.csv
53519,642,337,0.0,29,29,0,driver_standings.csv
53518,642,350,0.0,31,31,0,driver_standings.csv
53517,642,262,0.0,23,23,0,driver_standings.csv
53516,642,329,0.0,36,36,0,driver_standings.csv
53515,642,321,0.0,43,43,0,driver_standings.csv
53514,642,330,0.0,28,28,0,driver_standings.csv
53513,642,349,0.0,38,38,0,driver_standings.csv
53512,642,348,0.0,32,32,0,driver_standings.csv
53511,642,338,0.0,47,47,0,driver_standings.csv
53510,642,298,0.0,25,25,0,driver_standings.csv
53509,642,342,0.0,37,37,0,driver_standings.csv
53508,642,314,5.0,14,14,0,driver_standings.csv
53507,642,306,1.0,22,22,0,driver_standings.csv
53506,642,339,0.0,39,39,0,driver_standings.csv
53505,642,347,0.0,26,26,0,driver_standings.csv
53504,642,320,9.0,9,9,1,driver_standings.csv
53503,642,334,0.0,46,46,0,driver_standings.csv
53502,642,340,0.0,44,44,0,driver_standings.csv
53501,642,346,19.0,5,5,1,driver_standings.csv
53500,642,293,0.0,42,42,0,driver_standings.csv
53499,642,345,9.0,10,10,0,driver_standings.csv
53498,642,307,5.0,15,15,0,driver_standings.csv
53497,642,327,26.0,3,3,1,driver_standings.csv
53496,642,341,3.0,19,19,0,driver_standings.csv
53495,642,224,16.0,6,6,0,driver_standings.csv
53494,642,333,0.0,30,30,0,driver_standings.csv
53493,642,243,3.0,20,20,0,driver_standings.csv
53492,642,280,4.0,17,17,0,driver_standings.csv
53491,642,238,33.0,2,2,0,driver_standings.csv
53490,642,289,2.0,21,21,0,driver_standings.csv
53489,642,235,19.0,4,4,1,driver_standings.csv
53488,642,312,0.0,24,24,0,driver_standings.csv
53487,642,304,9.0,13,13,0,driver_standings.csv
53486,642,278,9.0,11,11,0,driver_standings.csv
53485,642,317,9.0,12,12,0,driver_standings.csv
53484,642,223,13.0,7,7,0,driver_standings.csv
53483,642,328,62.0,1,1,6,driver_standings.csv
53482,642,207,12.0,8,8,1,driver_standings.csv
54358,643,278,0.0,23,23,0,driver_standings.csv
54357,643,262,0.0,22,22,0,driver_standings.csv
54356,643,243,0.0,21,21,0,driver_standings.csv
54355,643,207,0.0,20,20,0,driver_standings.csv
54354,643,361,0.0,19,19,0,driver_standings.csv
54353,643,360,0.0,18,18,0,driver_standings.csv
54352,643,359,0.0,17,17,0,driver_standings.csv
54351,643,352,0.0,16,16,0,driver_standings.csv
54350,643,341,0.0,15,15,0,driver_standings.csv
54349,643,235,0.0,14,14,0,driver_standings.csv
54348,643,358,0.0,13,13,0,driver_standings.csv
54347,643,293,0.0,12,12,0,driver_standings.csv
54346,643,362,0.0,11,11,0,driver_standings.csv
54345,643,346,0.0,10,10,0,driver_standings.csv
54344,643,345,0.0,9,9,0,driver_standings.csv
54343,643,340,0.0,8,8,0,driver_standings.csv
54342,643,280,0.0,7,7,0,driver_standings.csv
54341,643,289,1.0,6,6,0,driver_standings.csv
54340,643,357,2.0,5,5,0,driver_standings.csv
54339,643,306,3.0,4,4,0,driver_standings.csv
54338,643,328,4.0,3,3,0,driver_standings.csv
54337,643,304,6.0,2,2,0,driver_standings.csv
54336,643,356,9.0,1,1,1,driver_standings.csv
54383,644,339,0.0,25,25,0,driver_standings.csv
54382,644,333,0.0,24,24,0,driver_standings.csv
54381,644,278,0.0,19,19,0,driver_standings.csv
54380,644,262,0.0,22,22,0,driver_standings.csv
54379,644,243,0.0,18,18,0,driver_standings.csv
54378,644,207,4.0,5,5,0,driver_standings.csv
54377,644,361,0.0,23,23,0,driver_standings.csv
54376,644,360,6.0,4,4,0,driver_standings.csv
54375,644,359,2.0,8,8,0,driver_standings.csv
54374,644,352,0.0,21,21,0,driver_standings.csv
54373,644,341,0.0,17,17,0,driver_standings.csv
54372,644,235,0.0,20,20,0,driver_standings.csv
54371,644,358,0.0,16,16,0,driver_standings.csv
54370,644,293,0.0,15,15,0,driver_standings.csv
54369,644,362,0.0,14,14,0,driver_standings.csv
54368,644,346,0.0,13,13,0,driver_standings.csv
54367,644,345,0.0,12,12,0,driver_standings.csv
54366,644,340,0.0,11,11,0,driver_standings.csv
54365,644,280,0.0,10,10,0,driver_standings.csv
54364,644,289,4.0,6,6,0,driver_standings.csv
54363,644,357,2.0,9,9,0,driver_standings.csv
54362,644,306,3.0,7,7,0,driver_standings.csv
54361,644,328,13.0,1,1,1,driver_standings.csv
54360,644,304,6.0,3,3,0,driver_standings.csv
54359,644,356,9.0,2,2,1,driver_standings.csv
54409,645,238,0.0,13,13,0,driver_standings.csv
54408,645,339,0.0,26,26,0,driver_standings.csv
54407,645,333,0.0,25,25,0,driver_standings.csv
54406,645,278,0.0,20,20,0,driver_standings.csv
54405,645,262,0.0,22,22,0,driver_standings.csv
54404,645,243,0.0,19,19,0,driver_standings.csv
54403,645,207,4.0,8,8,0,driver_standings.csv
54402,645,361,0.0,21,21,0,driver_standings.csv
54401,645,360,6.0,5,5,0,driver_standings.csv
54400,645,359,2.0,10,10,0,driver_standings.csv
54399,645,352,0.0,24,24,0,driver_standings.csv
54398,645,341,0.0,18,18,0,driver_standings.csv
54397,645,235,0.0,23,23,0,driver_standings.csv
54396,645,358,9.0,3,3,1,driver_standings.csv
54395,645,293,0.0,17,17,0,driver_standings.csv
54394,645,362,0.0,16,16,0,driver_standings.csv
54393,645,346,0.0,14,14,0,driver_standings.csv
54392,645,345,1.0,12,12,0,driver_standings.csv
54391,645,340,0.0,15,15,0,driver_standings.csv
54390,645,280,4.0,7,7,0,driver_standings.csv
54389,645,289,6.0,6,6,0,driver_standings.csv
54388,645,357,2.0,11,11,0,driver_standings.csv
54387,645,306,3.0,9,9,0,driver_standings.csv
54386,645,328,13.0,2,2,1,driver_standings.csv
54385,645,304,9.0,4,4,0,driver_standings.csv
54384,645,356,15.0,1,1,1,driver_standings.csv
54437,646,321,0.0,27,27,0,driver_standings.csv
54436,646,363,3.0,12,12,0,driver_standings.csv
54435,646,238,0.0,17,17,0,driver_standings.csv
54434,646,339,0.0,28,28,0,driver_standings.csv
54433,646,333,0.0,26,26,0,driver_standings.csv
54432,646,278,6.0,7,7,0,driver_standings.csv
54431,646,262,0.0,24,24,0,driver_standings.csv
54430,646,243,2.0,13,13,0,driver_standings.csv
54429,646,207,4.0,11,11,0,driver_standings.csv
54428,646,361,0.0,23,23,0,driver_standings.csv
54427,646,360,6.0,8,8,0,driver_standings.csv
54426,646,359,2.0,15,15,0,driver_standings.csv
54425,646,352,0.0,25,25,0,driver_standings.csv
54424,646,341,0.0,22,22,0,driver_standings.csv
54423,646,235,0.0,18,18,0,driver_standings.csv
54422,646,358,9.0,4,4,1,driver_standings.csv
54421,646,293,0.0,21,21,0,driver_standings.csv
54420,646,362,0.0,20,20,0,driver_standings.csv
54419,646,346,0.0,16,16,0,driver_standings.csv
54418,646,345,10.0,3,3,1,driver_standings.csv
54417,646,340,0.0,19,19,0,driver_standings.csv
54416,646,280,5.0,10,10,0,driver_standings.csv
54415,646,289,6.0,9,9,0,driver_standings.csv
54414,646,357,2.0,14,14,0,driver_standings.csv
54413,646,306,7.0,6,6,0,driver_standings.csv
54412,646,328,13.0,2,2,1,driver_standings.csv
54411,646,304,9.0,5,5,0,driver_standings.csv
54410,646,356,15.0,1,1,1,driver_standings.csv
54471,647,351,0.0,34,34,0,driver_standings.csv
54470,647,353,0.0,33,33,0,driver_standings.csv
54469,647,364,0.0,31,31,0,driver_standings.csv
54468,647,320,0.0,30,30,0,driver_standings.csv
54467,647,327,0.0,26,26,0,driver_standings.csv
54466,647,223,3.0,14,14,0,driver_standings.csv
54465,647,321,0.0,29,29,0,driver_standings.csv
54464,647,363,3.0,13,13,0,driver_standings.csv
54463,647,238,0.0,20,20,0,driver_standings.csv
54462,647,339,0.0,32,32,0,driver_standings.csv
54461,647,333,0.0,28,28,0,driver_standings.csv
54460,647,278,6.0,7,7,0,driver_standings.csv
54459,647,262,0.0,25,25,0,driver_standings.csv
54458,647,243,2.0,16,16,0,driver_standings.csv
54457,647,207,4.0,12,12,0,driver_standings.csv
54456,647,361,0.0,24,24,0,driver_standings.csv
54455,647,360,6.0,8,8,0,driver_standings.csv
54454,647,359,2.0,17,17,0,driver_standings.csv
54453,647,352,0.0,27,27,0,driver_standings.csv
54452,647,341,1.0,18,18,0,driver_standings.csv
54451,647,235,4.0,11,11,0,driver_standings.csv
54450,647,358,18.0,2,2,2,driver_standings.csv
54449,647,293,0.0,23,23,0,driver_standings.csv
54448,647,362,0.0,22,22,0,driver_standings.csv
54447,647,346,0.0,19,19,0,driver_standings.csv
54446,647,345,10.0,4,4,1,driver_standings.csv
54445,647,340,0.0,21,21,0,driver_standings.csv
54444,647,280,5.0,10,10,0,driver_standings.csv
54443,647,289,6.0,9,9,0,driver_standings.csv
54442,647,357,2.0,15,15,0,driver_standings.csv
54441,647,306,9.0,6,6,0,driver_standings.csv
54440,647,328,19.0,1,1,1,driver_standings.csv
54439,647,304,9.0,5,5,0,driver_standings.csv
54438,647,356,15.0,3,3,1,driver_standings.csv
54505,648,351,0.0,32,32,0,driver_standings.csv
54504,648,353,0.0,34,34,0,driver_standings.csv
54503,648,364,1.0,19,19,0,driver_standings.csv
54502,648,320,0.0,31,31,0,driver_standings.csv
54501,648,327,0.0,23,23,0,driver_standings.csv
54500,648,223,3.0,14,14,0,driver_standings.csv
54499,648,321,0.0,30,30,0,driver_standings.csv
54498,648,363,3.0,13,13,0,driver_standings.csv
54497,648,238,0.0,21,21,0,driver_standings.csv
54496,648,339,0.0,33,33,0,driver_standings.csv
54495,648,333,0.0,29,29,0,driver_standings.csv
54494,648,278,12.0,4,4,0,driver_standings.csv
54493,648,262,0.0,28,28,0,driver_standings.csv
54492,648,243,2.0,16,16,0,driver_standings.csv
54491,648,207,4.0,12,12,0,driver_standings.csv
54490,648,361,0.0,27,27,0,driver_standings.csv
54489,648,360,6.0,9,9,0,driver_standings.csv
54488,648,359,2.0,17,17,0,driver_standings.csv
54487,648,352,0.0,25,25,0,driver_standings.csv
54486,648,341,1.0,18,18,0,driver_standings.csv
54485,648,235,4.0,11,11,0,driver_standings.csv
54484,648,358,27.0,1,1,3,driver_standings.csv
54483,648,293,0.0,26,26,0,driver_standings.csv
54482,648,362,0.0,24,24,0,driver_standings.csv
54481,648,346,0.0,20,20,0,driver_standings.csv
54480,648,345,10.0,6,6,1,driver_standings.csv
54479,648,340,0.0,22,22,0,driver_standings.csv
54478,648,280,7.0,8,8,0,driver_standings.csv
54477,648,289,6.0,10,10,0,driver_standings.csv
54476,648,357,2.0,15,15,0,driver_standings.csv
54475,648,306,9.0,7,7,0,driver_standings.csv
54474,648,328,19.0,2,2,1,driver_standings.csv
54473,648,304,12.0,5,5,0,driver_standings.csv
54472,648,356,19.0,3,3,1,driver_standings.csv
54540,649,224,0.0,23,23,0,driver_standings.csv
54539,649,351,0.0,34,34,0,driver_standings.csv
54538,649,353,0.0,29,29,0,driver_standings.csv
54537,649,364,1.0,19,19,0,driver_standings.csv
54536,649,320,0.0,33,33,0,driver_standings.csv
54535,649,327,0.0,22,22,0,driver_standings.csv
54534,649,223,6.0,11,11,0,driver_standings.csv
54533,649,321,0.0,32,32,0,driver_standings.csv
54532,649,363,3.0,14,14,0,driver_standings.csv
54531,649,238,0.0,21,21,0,driver_standings.csv
54530,649,339,0.0,35,35,0,driver_standings.csv
54529,649,333,0.0,31,31,0,driver_standings.csv
54528,649,278,14.0,5,5,0,driver_standings.csv
54527,649,262,0.0,30,30,0,driver_standings.csv
54526,649,243,2.0,16,16,0,driver_standings.csv
54525,649,207,4.0,13,13,0,driver_standings.csv
54524,649,361,0.0,28,28,0,driver_standings.csv
54523,649,360,6.0,10,10,0,driver_standings.csv
54522,649,359,2.0,17,17,0,driver_standings.csv
54521,649,352,0.0,26,26,0,driver_standings.csv
54520,649,341,1.0,18,18,0,driver_standings.csv
54519,649,235,4.0,12,12,0,driver_standings.csv
54518,649,358,36.0,1,1,4,driver_standings.csv
54517,649,293,0.0,27,27,0,driver_standings.csv
54516,649,362,0.0,25,25,0,driver_standings.csv
54515,649,346,0.0,20,20,0,driver_standings.csv
54514,649,345,10.0,6,6,1,driver_standings.csv
54513,649,340,0.0,24,24,0,driver_standings.csv
54512,649,280,7.0,8,8,0,driver_standings.csv
54511,649,289,7.0,9,9,0,driver_standings.csv
54510,649,357,2.0,15,15,0,driver_standings.csv
54509,649,306,9.0,7,7,0,driver_standings.csv
54508,649,328,19.0,3,3,1,driver_standings.csv
54507,649,304,16.0,4,4,0,driver_standings.csv
54506,649,356,25.0,2,2,1,driver_standings.csv
54577,650,365,0.0,37,37,0,driver_standings.csv
54576,650,312,0.0,36,36,0,driver_standings.csv
54575,650,224,3.0,15,15,0,driver_standings.csv
54574,650,351,0.0,34,34,0,driver_standings.csv
54573,650,353,0.0,29,29,0,driver_standings.csv
54572,650,364,1.0,20,20,0,driver_standings.csv
54571,650,320,0.0,33,33,0,driver_standings.csv
54570,650,327,0.0,21,21,0,driver_standings.csv
54569,650,223,6.0,12,12,0,driver_standings.csv
54568,650,321,0.0,32,32,0,driver_standings.csv
54567,650,363,3.0,16,16,0,driver_standings.csv
54566,650,238,0.0,23,23,0,driver_standings.csv
54565,650,339,0.0,35,35,0,driver_standings.csv
54564,650,333,0.0,31,31,0,driver_standings.csv
54563,650,278,14.0,5,5,0,driver_standings.csv
54562,650,262,0.0,30,30,0,driver_standings.csv
54561,650,243,4.0,14,14,0,driver_standings.csv
54560,650,207,4.0,13,13,0,driver_standings.csv
54559,650,361,0.0,28,28,0,driver_standings.csv
54558,650,360,6.0,11,11,0,driver_standings.csv
54557,650,359,2.0,18,18,0,driver_standings.csv
54556,650,352,0.0,26,26,0,driver_standings.csv
54555,650,341,1.0,19,19,0,driver_standings.csv
54554,650,235,10.0,7,7,0,driver_standings.csv
54553,650,358,45.0,1,1,5,driver_standings.csv
54552,650,293,0.0,27,27,0,driver_standings.csv
54551,650,362,0.0,25,25,0,driver_standings.csv
54550,650,346,0.0,22,22,0,driver_standings.csv
54549,650,345,10.0,6,6,1,driver_standings.csv
54548,650,340,0.0,24,24,0,driver_standings.csv
54547,650,280,8.0,9,9,0,driver_standings.csv
54546,650,289,7.0,10,10,0,driver_standings.csv
54545,650,357,2.0,17,17,0,driver_standings.csv
54544,650,306,9.0,8,8,0,driver_standings.csv
54543,650,328,19.0,4,4,1,driver_standings.csv
54542,650,304,20.0,3,3,0,driver_standings.csv
54541,650,356,25.0,2,2,1,driver_standings.csv
29863,17,18,95.0,1,1,6,driver_standings.csv
29864,17,22,77.0,3,3,2,driver_standings.csv
29865,17,15,32.5,8,8,0,driver_standings.csv
29866,17,10,24.0,10,10,0,driver_standings.csv
29867,17,4,26.0,9,9,0,driver_standings.csv
29868,17,3,34.5,7,7,0,driver_standings.csv
29869,17,67,6.0,16,16,0,driver_standings.csv
29870,17,7,2.0,19,19,0,driver_standings.csv
29871,17,16,5.0,17,17,0,driver_standings.csv
29872,17,2,19.0,13,13,0,driver_standings.csv
29873,17,21,8.0,15,15,0,driver_standings.csv
29874,17,17,69.5,4,4,2,driver_standings.csv
29875,17,20,84.0,2,2,4,driver_standings.csv
29876,17,9,17.0,14,14,0,driver_standings.csv
29877,17,8,48.0,6,6,1,driver_standings.csv
29878,17,13,22.0,11,11,0,driver_standings.csv
29879,17,12,0.0,21,21,0,driver_standings.csv
29880,17,6,0.0,20,20,0,driver_standings.csv
29881,17,5,22.0,12,12,0,driver_standings.csv
29882,17,1,49.0,5,5,2,driver_standings.csv
29883,17,153,0.0,24,24,0,driver_standings.csv
29884,17,154,0.0,23,23,0,driver_standings.csv
29885,17,69,0.0,25,25,0,driver_standings.csv
29886,17,24,0.0,22,22,0,driver_standings.csv
29887,17,155,3.0,18,18,0,driver_standings.csv
54615,651,314,0.0,34,34,0,driver_standings.csv
54614,651,365,0.0,38,38,0,driver_standings.csv
54613,651,312,0.0,37,37,0,driver_standings.csv
54612,651,224,3.0,16,16,0,driver_standings.csv
54611,651,351,0.0,35,35,0,driver_standings.csv
54610,651,353,0.0,32,32,0,driver_standings.csv
54609,651,364,1.0,21,21,0,driver_standings.csv
54608,651,320,0.0,26,26,0,driver_standings.csv
54607,651,327,0.0,22,22,0,driver_standings.csv
54606,651,223,12.0,8,8,0,driver_standings.csv
54605,651,321,0.0,33,33,0,driver_standings.csv
54604,651,363,3.0,15,15,0,driver_standings.csv
54603,651,238,0.0,24,24,0,driver_standings.csv
54602,651,339,0.0,36,36,0,driver_standings.csv
54601,651,333,0.0,29,29,0,driver_standings.csv
54600,651,278,14.0,6,6,0,driver_standings.csv
54599,651,262,2.0,18,18,0,driver_standings.csv
54598,651,243,8.0,10,10,0,driver_standings.csv
54597,651,207,4.0,14,14,0,driver_standings.csv
54596,651,361,0.0,31,31,0,driver_standings.csv
54595,651,360,6.0,13,13,0,driver_standings.csv
54594,651,359,2.0,19,19,0,driver_standings.csv
54593,651,352,0.0,27,27,0,driver_standings.csv
54592,651,341,1.0,20,20,0,driver_standings.csv
54591,651,235,19.0,4,4,1,driver_standings.csv
54590,651,358,45.0,1,1,5,driver_standings.csv
54589,651,293,0.0,30,30,0,driver_standings.csv
54588,651,362,0.0,28,28,0,driver_standings.csv
54587,651,346,0.0,23,23,0,driver_standings.csv
54586,651,345,13.0,7,7,1,driver_standings.csv
54585,651,340,0.0,25,25,0,driver_standings.csv
54584,651,280,8.0,11,11,0,driver_standings.csv
54583,651,289,7.0,12,12,0,driver_standings.csv
54582,651,357,2.0,17,17,0,driver_standings.csv
54581,651,306,10.0,9,9,0,driver_standings.csv
54580,651,328,19.0,5,5,1,driver_standings.csv
54579,651,304,20.0,3,3,0,driver_standings.csv
54578,651,356,25.0,2,2,1,driver_standings.csv
54655,652,330,0.0,40,40,0,driver_standings.csv
54654,652,347,0.0,38,38,0,driver_standings.csv
54653,652,314,0.0,33,33,0,driver_standings.csv
54652,652,365,0.0,39,39,0,driver_standings.csv
54651,652,312,0.0,37,37,0,driver_standings.csv
54650,652,224,3.0,16,16,0,driver_standings.csv
54649,652,351,0.0,35,35,0,driver_standings.csv
54648,652,353,0.0,32,32,0,driver_standings.csv
54647,652,364,1.0,22,22,0,driver_standings.csv
54646,652,320,0.0,27,27,0,driver_standings.csv
54645,652,327,1.0,20,20,0,driver_standings.csv
54644,652,223,21.0,5,5,1,driver_standings.csv
54643,652,321,0.0,34,34,0,driver_standings.csv
54642,652,363,3.0,15,15,0,driver_standings.csv
54641,652,238,0.0,24,24,0,driver_standings.csv
54640,652,339,0.0,36,36,0,driver_standings.csv
54639,652,333,0.0,25,25,0,driver_standings.csv
54638,652,278,14.0,7,7,0,driver_standings.csv
54637,652,262,2.0,18,18,0,driver_standings.csv
54636,652,243,10.0,10,10,0,driver_standings.csv
54635,652,207,4.0,14,14,0,driver_standings.csv
54634,652,361,0.0,31,31,0,driver_standings.csv
54633,652,360,6.0,13,13,0,driver_standings.csv
54632,652,359,2.0,19,19,0,driver_standings.csv
54631,652,352,0.0,28,28,0,driver_standings.csv
54630,652,341,1.0,21,21,0,driver_standings.csv
54629,652,235,19.0,6,6,1,driver_standings.csv
54628,652,358,45.0,1,1,5,driver_standings.csv
54627,652,293,0.0,30,30,0,driver_standings.csv
54626,652,362,0.0,29,29,0,driver_standings.csv
54625,652,346,0.0,23,23,0,driver_standings.csv
54624,652,345,13.0,9,9,1,driver_standings.csv
54623,652,340,0.0,26,26,0,driver_standings.csv
54622,652,280,8.0,11,11,0,driver_standings.csv
